Plot Title: BridgerCreek_EC,,,,,,,,,,
#,"Date Time, GMT-07:00","Full Range, μS/cm (LGR S/N: 10778332, SEN S/N: 10778332)","Temp, °C (LGR S/N: 10778332, SEN S/N: 10778332)",Coupler Detached (LGR S/N: 10778332),Coupler Attached (LGR S/N: 10778332),Bad Battery (LGR S/N: 10778332),Good Battery (LGR S/N: 10778332),Host Connected (LGR S/N: 10778332),Stopped (LGR S/N: 10778332),End Of File (LGR S/N: 10778332)
2915,1/30/2026 11:38,211,0.48,,,,,,,
2916,1/30/2026 11:38,211,0.49,,,,,,,
2917,1/30/2026 11:38,211,0.49,,,,,,,
2918,1/30/2026 11:38,211,0.49,,,,,,,
2919,1/30/2026 11:38,211,0.49,,,,,,,
2920,1/30/2026 11:38,211,0.49,,,,,,,
2921,1/30/2026 11:38,211,0.49,,,,,,,
2922,1/30/2026 11:38,211,0.49,,,,,,,
2923,1/30/2026 11:38,211,0.49,,,,,,,
2924,1/30/2026 11:38,211,0.5,,,,,,,
2925,1/30/2026 11:38,211,0.49,,,,,,,
2926,1/30/2026 11:38,211,0.5,,,,,,,
2927,1/30/2026 11:38,211,0.49,,,,,,,
2928,1/30/2026 11:38,211,0.5,,,,,,,
2929,1/30/2026 11:38,211,0.5,,,,,,,
2930,1/30/2026 11:38,211,0.5,,,,,,,
2931,1/30/2026 11:38,211,0.49,,,,,,,
2932,1/30/2026 11:38,211,0.49,,,,,,,
2933,1/30/2026 11:38,211,0.49,,,,,,,
2934,1/30/2026 11:38,211,0.5,,,,,,,
2935,1/30/2026 11:38,211,0.49,,,,,,,
2936,1/30/2026 11:38,211,0.49,,,,,,,
2937,1/30/2026 11:38,211,0.5,,,,,,,
2938,1/30/2026 11:38,211,0.49,,,,,,,
2939,1/30/2026 11:38,211,0.5,,,,,,,
2940,1/30/2026 11:38,211,0.48,,,,,,,
2941,1/30/2026 11:39,211,0.5,,,,,,,
2942,1/30/2026 11:39,211,0.5,,,,,,,
2943,1/30/2026 11:39,211,0.49,,,,,,,
2944,1/30/2026 11:39,211,0.5,,,,,,,
2945,1/30/2026 11:39,211,0.49,,,,,,,
2946,1/30/2026 11:39,211,0.5,,,,,,,
2947,1/30/2026 11:39,211,0.5,,,,,,,
2948,1/30/2026 11:39,211,0.49,,,,,,,
2949,1/30/2026 11:39,211,0.49,,,,,,,
2950,1/30/2026 11:39,211,0.49,,,,,,,
2951,1/30/2026 11:39,211,0.49,,,,,,,
2952,1/30/2026 11:39,211,0.49,,,,,,,
2953,1/30/2026 11:39,211,0.49,,,,,,,
2954,1/30/2026 11:39,211,0.5,,,,,,,
2955,1/30/2026 11:39,211,0.49,,,,,,,
2956,1/30/2026 11:39,211,0.5,,,,,,,
2957,1/30/2026 11:39,211,0.5,,,,,,,
2958,1/30/2026 11:39,211,0.5,,,,,,,
2959,1/30/2026 11:39,211,0.5,,,,,,,
2960,1/30/2026 11:39,211,0.49,,,,,,,
2961,1/30/2026 11:39,211,0.49,,,,,,,
2962,1/30/2026 11:39,211,0.49,,,,,,,
2963,1/30/2026 11:39,211,0.49,,,,,,,
2964,1/30/2026 11:39,211,0.49,,,,,,,
2965,1/30/2026 11:39,211,0.5,,,,,,,
2966,1/30/2026 11:39,211,0.5,,,,,,,
2967,1/30/2026 11:39,211,0.5,,,,,,,
2968,1/30/2026 11:39,211,0.49,,,,,,,
2969,1/30/2026 11:39,211,0.5,,,,,,,
2970,1/30/2026 11:39,211,0.5,,,,,,,
2971,1/30/2026 11:39,211,0.49,,,,,,,
2972,1/30/2026 11:39,211,0.5,,,,,,,
2973,1/30/2026 11:39,211,0.49,,,,,,,
2974,1/30/2026 11:39,211,0.5,,,,,,,
2975,1/30/2026 11:39,211,0.5,,,,,,,
2976,1/30/2026 11:39,211,0.5,,,,,,,
2977,1/30/2026 11:39,211,0.5,,,,,,,
2978,1/30/2026 11:39,211,0.49,,,,,,,
2979,1/30/2026 11:39,211,0.5,,,,,,,
2980,1/30/2026 11:39,211,0.5,,,,,,,
2981,1/30/2026 11:39,211,0.5,,,,,,,
2982,1/30/2026 11:39,211,0.49,,,,,,,
2983,1/30/2026 11:39,211,0.5,,,,,,,
2984,1/30/2026 11:39,211,0.5,,,,,,,
2985,1/30/2026 11:39,211,0.49,,,,,,,
2986,1/30/2026 11:39,211,0.49,,,,,,,
2987,1/30/2026 11:39,211,0.5,,,,,,,
2988,1/30/2026 11:39,211,0.5,,,,,,,
2989,1/30/2026 11:39,211,0.5,,,,,,,
2990,1/30/2026 11:39,211,0.5,,,,,,,
2991,1/30/2026 11:39,211,0.5,,,,,,,
2992,1/30/2026 11:39,211,0.5,,,,,,,
2993,1/30/2026 11:39,211,0.5,,,,,,,
2994,1/30/2026 11:39,211.4,0.5,,,,,,,
2995,1/30/2026 11:39,211,0.49,,,,,,,
2996,1/30/2026 11:39,211,0.5,,,,,,,
2997,1/30/2026 11:39,211,0.5,,,,,,,
2998,1/30/2026 11:39,211,0.5,,,,,,,
2999,1/30/2026 11:39,211,0.5,,,,,,,
3000,1/30/2026 11:39,211,0.5,,,,,,,
3001,1/30/2026 11:40,211,0.49,,,,,,,
3002,1/30/2026 11:40,211,0.49,,,,,,,
3003,1/30/2026 11:40,211,0.5,,,,,,,
3004,1/30/2026 11:40,211,0.5,,,,,,,
3005,1/30/2026 11:40,211,0.5,,,,,,,
3006,1/30/2026 11:40,211,0.5,,,,,,,
3007,1/30/2026 11:40,211,0.5,,,,,,,
3008,1/30/2026 11:40,211,0.49,,,,,,,
3009,1/30/2026 11:40,211,0.5,,,,,,,
3010,1/30/2026 11:40,211,0.5,,,,,,,
3011,1/30/2026 11:40,211,0.5,,,,,,,
3012,1/30/2026 11:40,211,0.5,,,,,,,
3013,1/30/2026 11:40,211.4,0.5,,,,,,,
3014,1/30/2026 11:40,211,0.5,,,,,,,
3015,1/30/2026 11:40,211,0.5,,,,,,,
3016,1/30/2026 11:40,211,0.5,,,,,,,
3017,1/30/2026 11:40,211,0.5,,,,,,,
3018,1/30/2026 11:40,211,0.5,,,,,,,
3019,1/30/2026 11:40,211,0.5,,,,,,,
3020,1/30/2026 11:40,211,0.5,,,,,,,
3021,1/30/2026 11:40,211,0.5,,,,,,,
3022,1/30/2026 11:40,211,0.5,,,,,,,
3023,1/30/2026 11:40,211,0.5,,,,,,,
3024,1/30/2026 11:40,211,0.5,,,,,,,
3025,1/30/2026 11:40,211,0.5,,,,,,,
3026,1/30/2026 11:40,211,0.52,,,,,,,
3027,1/30/2026 11:40,211,0.5,,,,,,,
3028,1/30/2026 11:40,211,0.52,,,,,,,
3029,1/30/2026 11:40,211,0.5,,,,,,,
3030,1/30/2026 11:40,211,0.5,,,,,,,
3031,1/30/2026 11:40,211,0.5,,,,,,,
3032,1/30/2026 11:40,211,0.5,,,,,,,
3033,1/30/2026 11:40,211,0.5,,,,,,,
3034,1/30/2026 11:40,211,0.5,,,,,,,
3035,1/30/2026 11:40,211,0.5,,,,,,,
3036,1/30/2026 11:40,211,0.5,,,,,,,
3037,1/30/2026 11:40,211.4,0.5,,,,,,,
3038,1/30/2026 11:40,211,0.5,,,,,,,
3039,1/30/2026 11:40,211,0.5,,,,,,,
3040,1/30/2026 11:40,211,0.5,,,,,,,
3041,1/30/2026 11:40,211,0.5,,,,,,,
3042,1/30/2026 11:40,211,0.5,,,,,,,
3043,1/30/2026 11:40,211,0.52,,,,,,,
3044,1/30/2026 11:40,211.4,0.5,,,,,,,
3045,1/30/2026 11:40,211,0.5,,,,,,,
3046,1/30/2026 11:40,211,0.5,,,,,,,
3047,1/30/2026 11:40,211,0.5,,,,,,,
3048,1/30/2026 11:40,211,0.5,,,,,,,
3049,1/30/2026 11:40,211,0.5,,,,,,,
3050,1/30/2026 11:40,211,0.5,,,,,,,
3051,1/30/2026 11:40,211,0.52,,,,,,,
3052,1/30/2026 11:40,211,0.5,,,,,,,
3053,1/30/2026 11:40,211,0.52,,,,,,,
3054,1/30/2026 11:40,211,0.5,,,,,,,
3055,1/30/2026 11:40,211,0.52,,,,,,,
3056,1/30/2026 11:40,211,0.52,,,,,,,
3057,1/30/2026 11:40,211.4,0.52,,,,,,,
3058,1/30/2026 11:40,211,0.5,,,,,,,
3059,1/30/2026 11:40,211,0.52,,,,,,,
3060,1/30/2026 11:40,211,0.52,,,,,,,
3061,1/30/2026 11:41,211.4,0.52,,,,,,,
3062,1/30/2026 11:41,211,0.52,,,,,,,
3063,1/30/2026 11:41,211.4,0.52,,,,,,,
3064,1/30/2026 11:41,211,0.52,,,,,,,
3065,1/30/2026 11:41,211.4,0.5,,,,,,,
3066,1/30/2026 11:41,211,0.52,,,,,,,
3067,1/30/2026 11:41,211,0.52,,,,,,,
3068,1/30/2026 11:41,211,0.52,,,,,,,
3069,1/30/2026 11:41,211.4,0.52,,,,,,,
3070,1/30/2026 11:41,211,0.52,,,,,,,
3071,1/30/2026 11:41,211,0.52,,,,,,,
3072,1/30/2026 11:41,211,0.52,,,,,,,
3073,1/30/2026 11:41,211.4,0.52,,,,,,,
3074,1/30/2026 11:41,211.4,0.52,,,,,,,
3075,1/30/2026 11:41,211.4,0.52,,,,,,,
3076,1/30/2026 11:41,211,0.52,,,,,,,
3077,1/30/2026 11:41,211,0.52,,,,,,,
3078,1/30/2026 11:41,211.4,0.52,,,,,,,
3079,1/30/2026 11:41,211.4,0.5,,,,,,,
3080,1/30/2026 11:41,211.4,0.52,,,,,,,
3081,1/30/2026 11:41,211,0.52,,,,,,,
3082,1/30/2026 11:41,211,0.5,,,,,,,
3083,1/30/2026 11:41,211,0.52,,,,,,,
3084,1/30/2026 11:41,211.4,0.52,,,,,,,
3085,1/30/2026 11:41,211.4,0.52,,,,,,,
3086,1/30/2026 11:41,211.4,0.52,,,,,,,
3087,1/30/2026 11:41,211.4,0.52,,,,,,,
3088,1/30/2026 11:41,211,0.53,,,,,,,
3089,1/30/2026 11:41,211,0.52,,,,,,,
3090,1/30/2026 11:41,211.4,0.5,,,,,,,
3091,1/30/2026 11:41,211.4,0.52,,,,,,,
3092,1/30/2026 11:41,211,0.52,,,,,,,
3093,1/30/2026 11:41,211,0.5,,,,,,,
3094,1/30/2026 11:41,211,0.52,,,,,,,
3095,1/30/2026 11:41,211,0.52,,,,,,,
3096,1/30/2026 11:41,211,0.52,,,,,,,
3097,1/30/2026 11:41,211.4,0.52,,,,,,,
3098,1/30/2026 11:41,211,0.52,,,,,,,
3099,1/30/2026 11:41,211.4,0.5,,,,,,,
3100,1/30/2026 11:41,211,0.52,,,,,,,
3101,1/30/2026 11:41,211,0.52,,,,,,,
3102,1/30/2026 11:41,211,0.52,,,,,,,
3103,1/30/2026 11:41,211.4,0.52,,,,,,,
3104,1/30/2026 11:41,211.4,0.52,,,,,,,
3105,1/30/2026 11:41,211,0.52,,,,,,,
3106,1/30/2026 11:41,211.4,0.52,,,,,,,
3107,1/30/2026 11:41,211,0.52,,,,,,,
3108,1/30/2026 11:41,211,0.52,,,,,,,
3109,1/30/2026 11:41,211.4,0.52,,,,,,,
3110,1/30/2026 11:41,211,0.52,,,,,,,
3111,1/30/2026 11:41,211.4,0.52,,,,,,,
3112,1/30/2026 11:41,211.4,0.52,,,,,,,
3113,1/30/2026 11:41,211.4,0.52,,,,,,,
3114,1/30/2026 11:41,211.4,0.52,,,,,,,
3115,1/30/2026 11:41,211.4,0.52,,,,,,,
3116,1/30/2026 11:41,211,0.52,,,,,,,
3117,1/30/2026 11:41,211,0.52,,,,,,,
3118,1/30/2026 11:41,211,0.52,,,,,,,
3119,1/30/2026 11:41,211.4,0.52,,,,,,,
3120,1/30/2026 11:41,211,0.53,,,,,,,
3121,1/30/2026 11:42,211,0.53,,,,,,,
3122,1/30/2026 11:42,211.4,0.52,,,,,,,
3123,1/30/2026 11:42,211,0.53,,,,,,,
3124,1/30/2026 11:42,211,0.53,,,,,,,
3125,1/30/2026 11:42,211.4,0.52,,,,,,,
3126,1/30/2026 11:42,211.4,0.52,,,,,,,
3127,1/30/2026 11:42,211.4,0.52,,,,,,,
3128,1/30/2026 11:42,211.4,0.52,,,,,,,
3129,1/30/2026 11:42,211.4,0.53,,,,,,,
3130,1/30/2026 11:42,211,0.52,,,,,,,
3131,1/30/2026 11:42,211,0.52,,,,,,,
3132,1/30/2026 11:42,211.4,0.52,,,,,,,
3133,1/30/2026 11:42,211.4,0.5,,,,,,,
3134,1/30/2026 11:42,211,0.52,,,,,,,
3135,1/30/2026 11:42,211,0.53,,,,,,,
3136,1/30/2026 11:42,211.4,0.52,,,,,,,
3137,1/30/2026 11:42,211.4,0.52,,,,,,,
3138,1/30/2026 11:42,211.4,0.52,,,,,,,
3139,1/30/2026 11:42,211,0.52,,,,,,,
3140,1/30/2026 11:42,211,0.52,,,,,,,
3141,1/30/2026 11:42,211,0.53,,,,,,,
3142,1/30/2026 11:42,211,0.53,,,,,,,
3143,1/30/2026 11:42,211,0.52,,,,,,,
3144,1/30/2026 11:42,211,0.52,,,,,,,
3145,1/30/2026 11:42,211.4,0.52,,,,,,,
3146,1/30/2026 11:42,211.4,0.53,,,,,,,
3147,1/30/2026 11:42,211,0.53,,,,,,,
3148,1/30/2026 11:42,211,0.53,,,,,,,
3149,1/30/2026 11:42,211.4,0.52,,,,,,,
3150,1/30/2026 11:42,211.4,0.53,,,,,,,
3151,1/30/2026 11:42,211.4,0.53,,,,,,,
3152,1/30/2026 11:42,211.4,0.53,,,,,,,
3153,1/30/2026 11:42,211.4,0.53,,,,,,,
3154,1/30/2026 11:42,211.4,0.53,,,,,,,
3155,1/30/2026 11:42,211,0.52,,,,,,,
3156,1/30/2026 11:42,211.4,0.53,,,,,,,
3157,1/30/2026 11:42,211.4,0.53,,,,,,,
3158,1/30/2026 11:42,211.4,0.52,,,,,,,
3159,1/30/2026 11:42,211.4,0.53,,,,,,,
3160,1/30/2026 11:42,211.4,0.52,,,,,,,
3161,1/30/2026 11:42,211,0.53,,,,,,,
3162,1/30/2026 11:42,211.4,0.53,,,,,,,
3163,1/30/2026 11:42,211,0.53,,,,,,,
3164,1/30/2026 11:42,211.4,0.53,,,,,,,
3165,1/30/2026 11:42,211.4,0.53,,,,,,,
3166,1/30/2026 11:42,211,0.53,,,,,,,
3167,1/30/2026 11:42,211.4,0.52,,,,,,,
3168,1/30/2026 11:42,211.4,0.53,,,,,,,
3169,1/30/2026 11:42,211.4,0.52,,,,,,,
3170,1/30/2026 11:42,211.4,0.53,,,,,,,
3171,1/30/2026 11:42,211.4,0.53,,,,,,,
3172,1/30/2026 11:42,211.4,0.53,,,,,,,
3173,1/30/2026 11:42,211.4,0.52,,,,,,,
3174,1/30/2026 11:42,211,0.53,,,,,,,
3175,1/30/2026 11:42,211.4,0.53,,,,,,,
3176,1/30/2026 11:42,211.4,0.53,,,,,,,
3177,1/30/2026 11:42,211,0.53,,,,,,,
3178,1/30/2026 11:42,211.4,0.52,,,,,,,
3179,1/30/2026 11:42,211,0.52,,,,,,,
3180,1/30/2026 11:42,211.4,0.53,,,,,,,
3181,1/30/2026 11:43,211,0.53,,,,,,,
3182,1/30/2026 11:43,211,0.53,,,,,,,
3183,1/30/2026 11:43,211.4,0.53,,,,,,,
3184,1/30/2026 11:43,211.4,0.53,,,,,,,
3185,1/30/2026 11:43,211.4,0.53,,,,,,,
3186,1/30/2026 11:43,211,0.53,,,,,,,
3187,1/30/2026 11:43,211.4,0.53,,,,,,,
3188,1/30/2026 11:43,211.4,0.53,,,,,,,
3189,1/30/2026 11:43,211.4,0.53,,,,,,,
3190,1/30/2026 11:43,211,0.53,,,,,,,
3191,1/30/2026 11:43,211.4,0.53,,,,,,,
3192,1/30/2026 11:43,211.4,0.53,,,,,,,
3193,1/30/2026 11:43,211.4,0.53,,,,,,,
3194,1/30/2026 11:43,211.4,0.52,,,,,,,
3195,1/30/2026 11:43,211.4,0.53,,,,,,,
3196,1/30/2026 11:43,211.4,0.53,,,,,,,
3197,1/30/2026 11:43,211.4,0.53,,,,,,,
3198,1/30/2026 11:43,211.4,0.54,,,,,,,
3199,1/30/2026 11:43,211.4,0.53,,,,,,,
3200,1/30/2026 11:43,211,0.54,,,,,,,
3201,1/30/2026 11:43,211.4,0.53,,,,,,,
3202,1/30/2026 11:43,211.4,0.53,,,,,,,
3203,1/30/2026 11:43,211.4,0.53,,,,,,,
3204,1/30/2026 11:43,211.4,0.53,,,,,,,
3205,1/30/2026 11:43,211.4,0.54,,,,,,,
3206,1/30/2026 11:43,211.4,0.53,,,,,,,
3207,1/30/2026 11:43,211.4,0.53,,,,,,,
3208,1/30/2026 11:43,211.4,0.53,,,,,,,
3209,1/30/2026 11:43,211.4,0.53,,,,,,,
3210,1/30/2026 11:43,211.4,0.53,,,,,,,
3211,1/30/2026 11:43,211.4,0.53,,,,,,,
3212,1/30/2026 11:43,211.4,0.53,,,,,,,
3213,1/30/2026 11:43,211.4,0.53,,,,,,,
3214,1/30/2026 11:43,211.4,0.52,,,,,,,
3215,1/30/2026 11:43,211.4,0.53,,,,,,,
3216,1/30/2026 11:43,211.4,0.54,,,,,,,
3217,1/30/2026 11:43,211.4,0.53,,,,,,,
3218,1/30/2026 11:43,211.4,0.54,,,,,,,
3219,1/30/2026 11:43,211.4,0.53,,,,,,,
3220,1/30/2026 11:43,211.4,0.53,,,,,,,
3221,1/30/2026 11:43,211.4,0.54,,,,,,,
3222,1/30/2026 11:43,211.4,0.53,,,,,,,
3223,1/30/2026 11:43,211.4,0.53,,,,,,,
3224,1/30/2026 11:43,211.4,0.53,,,,,,,
3225,1/30/2026 11:43,211.4,0.53,,,,,,,
3226,1/30/2026 11:43,211.4,0.53,,,,,,,
3227,1/30/2026 11:43,211.4,0.53,,,,,,,
3228,1/30/2026 11:43,211.4,0.54,,,,,,,
3229,1/30/2026 11:43,211.4,0.53,,,,,,,
3230,1/30/2026 11:43,211.4,0.54,,,,,,,
3231,1/30/2026 11:43,211.4,0.53,,,,,,,
3232,1/30/2026 11:43,211.4,0.54,,,,,,,
3233,1/30/2026 11:43,211.4,0.53,,,,,,,
3234,1/30/2026 11:43,211.4,0.53,,,,,,,
3235,1/30/2026 11:43,211.4,0.53,,,,,,,
3236,1/30/2026 11:43,211.4,0.53,,,,,,,
3237,1/30/2026 11:43,211.4,0.54,,,,,,,
3238,1/30/2026 11:43,211.4,0.54,,,,,,,
3239,1/30/2026 11:43,211.4,0.54,,,,,,,
3240,1/30/2026 11:43,211.4,0.54,,,,,,,
3241,1/30/2026 11:44,211.4,0.53,,,,,,,
3242,1/30/2026 11:44,211.4,0.54,,,,,,,
3243,1/30/2026 11:44,211.4,0.54,,,,,,,
3244,1/30/2026 11:44,211.4,0.54,,,,,,,
3245,1/30/2026 11:44,211.4,0.53,,,,,,,
3246,1/30/2026 11:44,211.4,0.54,,,,,,,
3247,1/30/2026 11:44,211.4,0.53,,,,,,,
3248,1/30/2026 11:44,211.4,0.54,,,,,,,
3249,1/30/2026 11:44,211.4,0.54,,,,,,,
3250,1/30/2026 11:44,211.4,0.54,,,,,,,
3251,1/30/2026 11:44,211.4,0.53,,,,,,,
3252,1/30/2026 11:44,211.4,0.54,,,,,,,
3253,1/30/2026 11:44,211.4,0.52,,,,,,,
3254,1/30/2026 11:44,211.4,0.54,,,,,,,
3255,1/30/2026 11:44,211.4,0.54,,,,,,,
3256,1/30/2026 11:44,211.4,0.54,,,,,,,
3257,1/30/2026 11:44,211.4,0.54,,,,,,,
3258,1/30/2026 11:44,211.4,0.54,,,,,,,
3259,1/30/2026 11:44,211.4,0.54,,,,,,,
3260,1/30/2026 11:44,211.4,0.54,,,,,,,
3261,1/30/2026 11:44,211.4,0.54,,,,,,,
3262,1/30/2026 11:44,211.4,0.54,,,,,,,
3263,1/30/2026 11:44,211.4,0.54,,,,,,,
3264,1/30/2026 11:44,211.4,0.54,,,,,,,
3265,1/30/2026 11:44,211.4,0.54,,,,,,,
3266,1/30/2026 11:44,211.4,0.54,,,,,,,
3267,1/30/2026 11:44,211.4,0.54,,,,,,,
3268,1/30/2026 11:44,211.4,0.54,,,,,,,
3269,1/30/2026 11:44,211.4,0.54,,,,,,,
3270,1/30/2026 11:44,211.4,0.54,,,,,,,
3271,1/30/2026 11:44,211.4,0.54,,,,,,,
3272,1/30/2026 11:44,211.4,0.54,,,,,,,
3273,1/30/2026 11:44,211.4,0.56,,,,,,,
3274,1/30/2026 11:44,211.4,0.56,,,,,,,
3275,1/30/2026 11:44,211.4,0.54,,,,,,,
3276,1/30/2026 11:44,211.4,0.54,,,,,,,
3277,1/30/2026 11:44,211.8,0.53,,,,,,,
3278,1/30/2026 11:44,211.4,0.54,,,,,,,
3279,1/30/2026 11:44,211.4,0.54,,,,,,,
3280,1/30/2026 11:44,211.4,0.54,,,,,,,
3281,1/30/2026 11:44,211.4,0.54,,,,,,,
3282,1/30/2026 11:44,211.4,0.54,,,,,,,
3283,1/30/2026 11:44,211.4,0.54,,,,,,,
3284,1/30/2026 11:44,211.4,0.53,,,,,,,
3285,1/30/2026 11:44,211.4,0.54,,,,,,,
3286,1/30/2026 11:44,211.8,0.54,,,,,,,
3287,1/30/2026 11:44,211.4,0.54,,,,,,,
3288,1/30/2026 11:44,211.4,0.54,,,,,,,
3289,1/30/2026 11:44,211.4,0.54,,,,,,,
3290,1/30/2026 11:44,211.4,0.54,,,,,,,
3291,1/30/2026 11:44,211.8,0.54,,,,,,,
3292,1/30/2026 11:44,211.8,0.54,,,,,,,
3293,1/30/2026 11:44,211.4,0.56,,,,,,,
3294,1/30/2026 11:44,211.4,0.54,,,,,,,
3295,1/30/2026 11:44,211.4,0.56,,,,,,,
3296,1/30/2026 11:44,211.8,0.53,,,,,,,
3297,1/30/2026 11:44,211.4,0.56,,,,,,,
3298,1/30/2026 11:44,211.4,0.54,,,,,,,
3299,1/30/2026 11:44,211.4,0.54,,,,,,,
3300,1/30/2026 11:44,211.4,0.54,,,,,,,
3301,1/30/2026 11:45,211.4,0.56,,,,,,,
3302,1/30/2026 11:45,211.4,0.56,,,,,,,
3303,1/30/2026 11:45,211.4,0.54,,,,,,,
3304,1/30/2026 11:45,211.4,0.54,,,,,,,
3305,1/30/2026 11:45,211.4,0.54,,,,,,,
3306,1/30/2026 11:45,211.4,0.54,,,,,,,
3307,1/30/2026 11:45,211.4,0.56,,,,,,,
3308,1/30/2026 11:45,211.4,0.56,,,,,,,
3309,1/30/2026 11:45,211.4,0.56,,,,,,,
3310,1/30/2026 11:45,211.4,0.54,,,,,,,
3311,1/30/2026 11:45,211.8,0.56,,,,,,,
3312,1/30/2026 11:45,211.4,0.54,,,,,,,
3313,1/30/2026 11:45,211.8,0.54,,,,,,,
3314,1/30/2026 11:45,211.4,0.54,,,,,,,
3315,1/30/2026 11:45,211.4,0.54,,,,,,,
3316,1/30/2026 11:45,211.4,0.56,,,,,,,
3317,1/30/2026 11:45,211.8,0.56,,,,,,,
3318,1/30/2026 11:45,211.8,0.54,,,,,,,
3319,1/30/2026 11:45,211.4,0.56,,,,,,,
3320,1/30/2026 11:45,211.4,0.54,,,,,,,
3321,1/30/2026 11:45,211.8,0.56,,,,,,,
3322,1/30/2026 11:45,211.8,0.56,,,,,,,
3323,1/30/2026 11:45,211.8,0.56,,,,,,,
3324,1/30/2026 11:45,211.8,0.56,,,,,,,
3325,1/30/2026 11:45,211.4,0.56,,,,,,,
3326,1/30/2026 11:45,211.4,0.54,,,,,,,
3327,1/30/2026 11:45,211.4,0.54,,,,,,,
3328,1/30/2026 11:45,211.4,0.56,,,,,,,
3329,1/30/2026 11:45,211.4,0.56,,,,,,,
3330,1/30/2026 11:45,211.4,0.54,,,,,,,
3331,1/30/2026 11:45,211.4,0.53,,,,,,,
3332,1/30/2026 11:45,211.4,0.56,,,,,,,
3333,1/30/2026 11:45,211.4,0.56,,,,,,,
3334,1/30/2026 11:45,211.8,0.56,,,,,,,
3335,1/30/2026 11:45,211.8,0.54,,,,,,,
3336,1/30/2026 11:45,211.4,0.56,,,,,,,
3337,1/30/2026 11:45,211.4,0.56,,,,,,,
3338,1/30/2026 11:45,211.4,0.56,,,,,,,
3339,1/30/2026 11:45,211.8,0.56,,,,,,,
3340,1/30/2026 11:45,211.8,0.56,,,,,,,
3341,1/30/2026 11:45,211.8,0.54,,,,,,,
3342,1/30/2026 11:45,211.4,0.56,,,,,,,
3343,1/30/2026 11:45,211.8,0.56,,,,,,,
3344,1/30/2026 11:45,211.8,0.56,,,,,,,
3345,1/30/2026 11:45,211.8,0.56,,,,,,,
3346,1/30/2026 11:45,211.8,0.56,,,,,,,
3347,1/30/2026 11:45,211.4,0.56,,,,,,,
3348,1/30/2026 11:45,211.4,0.56,,,,,,,
3349,1/30/2026 11:45,211.4,0.54,,,,,,,
3350,1/30/2026 11:45,211.8,0.56,,,,,,,
3351,1/30/2026 11:45,211.4,0.54,,,,,,,
3352,1/30/2026 11:45,211.8,0.56,,,,,,,
3353,1/30/2026 11:45,211.4,0.56,,,,,,,
3354,1/30/2026 11:45,211.4,0.56,,,,,,,
3355,1/30/2026 11:45,211.8,0.56,,,,,,,
3356,1/30/2026 11:45,211.8,0.56,,,,,,,
3357,1/30/2026 11:45,211.4,0.54,,,,,,,
3358,1/30/2026 11:45,211.4,0.56,,,,,,,
3359,1/30/2026 11:45,211.8,0.56,,,,,,,
3360,1/30/2026 11:45,211.8,0.56,,,,,,,
3361,1/30/2026 11:46,211.8,0.56,,,,,,,
3362,1/30/2026 11:46,211.4,0.56,,,,,,,
3363,1/30/2026 11:46,211.8,0.56,,,,,,,
3364,1/30/2026 11:46,211.8,0.57,,,,,,,
3365,1/30/2026 11:46,211.8,0.56,,,,,,,
3366,1/30/2026 11:46,211.4,0.56,,,,,,,
3367,1/30/2026 11:46,211.8,0.56,,,,,,,
3368,1/30/2026 11:46,211.8,0.56,,,,,,,
3369,1/30/2026 11:46,211.8,0.56,,,,,,,
3370,1/30/2026 11:46,211.8,0.56,,,,,,,
3371,1/30/2026 11:46,211.4,0.56,,,,,,,
3372,1/30/2026 11:46,211.8,0.54,,,,,,,
3373,1/30/2026 11:46,211.4,0.56,,,,,,,
3374,1/30/2026 11:46,211.8,0.56,,,,,,,
3375,1/30/2026 11:46,211.8,0.56,,,,,,,
3376,1/30/2026 11:46,211.4,0.56,,,,,,,
3377,1/30/2026 11:46,211.4,0.56,,,,,,,
3378,1/30/2026 11:46,211.8,0.56,,,,,,,
3379,1/30/2026 11:46,211.8,0.57,,,,,,,
3380,1/30/2026 11:46,211.8,0.57,,,,,,,
3381,1/30/2026 11:46,211.8,0.56,,,,,,,
3382,1/30/2026 11:46,211.8,0.56,,,,,,,
3383,1/30/2026 11:46,211.8,0.56,,,,,,,
3384,1/30/2026 11:46,211.8,0.56,,,,,,,
3385,1/30/2026 11:46,211.8,0.57,,,,,,,
3386,1/30/2026 11:46,211.8,0.56,,,,,,,
3387,1/30/2026 11:46,211.8,0.56,,,,,,,
3388,1/30/2026 11:46,211.8,0.56,,,,,,,
3389,1/30/2026 11:46,211.8,0.57,,,,,,,
3390,1/30/2026 11:46,211.4,0.54,,,,,,,
3391,1/30/2026 11:46,211.4,0.56,,,,,,,
3392,1/30/2026 11:46,211.4,0.56,,,,,,,
3393,1/30/2026 11:46,211.8,0.56,,,,,,,
3394,1/30/2026 11:46,211.8,0.57,,,,,,,
3395,1/30/2026 11:46,211.8,0.57,,,,,,,
3396,1/30/2026 11:46,211.8,0.57,,,,,,,
3397,1/30/2026 11:46,211.4,0.56,,,,,,,
3398,1/30/2026 11:46,211.8,0.57,,,,,,,
3399,1/30/2026 11:46,211.8,0.56,,,,,,,
3400,1/30/2026 11:46,211.8,0.56,,,,,,,
3401,1/30/2026 11:46,211.8,0.57,,,,,,,
3402,1/30/2026 11:46,211.8,0.57,,,,,,,
